id,filename,category,text
phone_inquiry_001_turn_1,scenarios/phone_inquiry_001/turn_1.mp3,scenario,"Good morning. I'm calling from Smith Transport in Leeds. We're looking for new curtainsiders. Do you supply to the UK?"
phone_inquiry_001_turn_3,scenarios/phone_inquiry_001/turn_3.mp3,scenario,"We need five standard curtainsiders, 13.6 metres. What's your lead time and roughly what price are we looking at?"
phone_inquiry_001_turn_5,scenarios/phone_inquiry_001/turn_5.mp3,scenario,"That sounds reasonable. Yes, please send a quote. My email is j.smith@smithtransport.co.uk."
phone_inquiry_001_turn_7,scenarios/phone_inquiry_001/turn_7.mp3,scenario,"Yes, include delivery please. My direct number is 0113 555 7890. Look forward to your email."
hotel_wifi_001_turn_1,scenarios/hotel_wifi_001/turn_1.mp3,scenario,"Good morning, sir. How can I help you today?"
hotel_wifi_001_turn_3,scenarios/hotel_wifi_001/turn_3.mp3,scenario,"Of course. The network name is ""HotelGuest"" and the password is on this card. It's valid for your entire stay. Is the connection for work purposes?"
hotel_wifi_001_turn_5,scenarios/hotel_wifi_001/turn_5.mp3,scenario,"The WiFi should be fine, but if you need a guaranteed connection, we have a business centre on the first floor with high-speed ethernet and private meeting rooms."
hotel_wifi_001_turn_7,scenarios/hotel_wifi_001/turn_7.mp3,scenario,"It's complimentary for guests. There's a printer, scanner, and two private pods you can use. No booking needed - just turn up. Would you like me to show you where it is?"
restaurant_reservation_001_turn_1,scenarios/restaurant_reservation_001/turn_1.mp3,scenario,"Good afternoon, The Grill Room. How may I help you?"
restaurant_reservation_001_turn_3,scenarios/restaurant_reservation_001/turn_3.mp3,scenario,"Friday evening, party of four. What time would you like? We have availability at 7pm or 8:30pm."
restaurant_reservation_001_turn_5,scenarios/restaurant_reservation_001/turn_5.mp3,scenario,"Certainly, I can seat you in our Garden Room - it's quieter. May I take a name and contact number for the booking?"
restaurant_reservation_001_turn_7,scenarios/restaurant_reservation_001/turn_7.mp3,scenario,"Perfect. So that's Friday at 7pm, party of four, Garden Room, under Lewis. We'll send a confirmation to your mobile. Is there anything else?"
business_video_call_001_turn_1,scenarios/business_video_call_001/turn_1.mp3,scenario,"Hello Lewis, can you hear me? Your video seems to be frozen."
business_video_call_001_turn_3,scenarios/business_video_call_001/turn_3.mp3,scenario,"Yes, that's much better now. Right, shall we get started? Can you give us an update on the production schedule?"
business_video_call_001_turn_5,scenarios/business_video_call_001/turn_5.mp3,scenario,"That's great to hear. We noticed a slight change in the specification sheet you sent. Can you clarify what's different?"
business_video_call_001_turn_7,scenarios/business_video_call_001/turn_7.mp3,scenario,"No problem, that sounds fine. Before we wrap up, is there anything else you need from our side?"
factory_meeting_room_001_turn_1,scenarios/factory_meeting_room_001/turn_1.mp3,scenario,"That was a very informative tour. I'm impressed with your facilities. Shall we sit down and discuss what we've seen?"
factory_meeting_room_001_turn_3,scenarios/factory_meeting_room_001/turn_3.mp3,scenario,"Coffee would be lovely, thanks. Now, I was particularly impressed by your paint shop. Can you tell me more about the coating process?"
factory_meeting_room_001_turn_5,scenarios/factory_meeting_room_001/turn_5.mp3,scenario,"That's reassuring. One concern we have is after-sales support in the UK. How would that work?"
factory_meeting_room_001_turn_7,scenarios/factory_meeting_room_001/turn_7.mp3,scenario,"That sounds comprehensive. So, what would be the next step if we wanted to proceed?"
technical_training_001_turn_1,scenarios/technical_training_001/turn_1.mp3,scenario,"Right, we've got the trailers. Before we put them into service, what do we need to know about daily checks?"
technical_training_001_turn_3,scenarios/technical_training_001/turn_3.mp3,scenario,"That's helpful. What about the sliding roof? Any special instructions for operating it?"
technical_training_001_turn_5,scenarios/technical_training_001/turn_5.mp3,scenario,"Got it. And what about regular maintenance? What's the service schedule?"
technical_training_001_turn_7,scenarios/technical_training_001/turn_7.mp3,scenario,"Perfect. One last thing - if something goes wrong on the road, who do we call?"
small_talk_sports_001_turn_1,scenarios/small_talk_sports_001/turn_1.mp3,scenario,"Did you catch the match last night? Liverpool against Manchester City - what a game!"
small_talk_sports_001_turn_3,scenarios/small_talk_sports_001/turn_3.mp3,scenario,"It ended 2-2, very tense! I'm a Liverpool fan myself. Do you follow any English teams?"
small_talk_sports_001_turn_5,scenarios/small_talk_sports_001/turn_5.mp3,scenario,"Galatasaray - yes, I've heard of them! They play in Europe sometimes, don't they? The atmosphere at Turkish matches looks incredible."
small_talk_sports_001_turn_7,scenarios/small_talk_sports_001/turn_7.mp3,scenario,"I'd love that! Right, we should probably get back to business. But let's definitely talk more about football over dinner later."
travel_001,chunks/travel_001.mp3,chunk,"Could I have an aisle seat, please?"
travel_002,chunks/travel_002.mp3,chunk,"I'm travelling on business"
travel_003,chunks/travel_003.mp3,chunk,"Where can I collect my luggage?"
travel_004,chunks/travel_004.mp3,chunk,"I'd like to declare these items"
travel_005,chunks/travel_005.mp3,chunk,"Could you tell me the way to...?"
travel_006,chunks/travel_006.mp3,chunk,"My flight has been delayed"
travel_007,chunks/travel_007.mp3,chunk,"I've booked a transfer to the hotel"
travel_008,chunks/travel_008.mp3,chunk,"Is there anywhere to charge my phone?"
travel_009,chunks/travel_009.mp3,chunk,"I'll be staying for three days"
travel_010,chunks/travel_010.mp3,chunk,"Could I have a receipt for this, please?"
travel_011,chunks/travel_011.mp3,chunk,"I have a reservation under the name..."
travel_012,chunks/travel_012.mp3,chunk,"Could I have a room with a view?"
travel_013,chunks/travel_013.mp3,chunk,"What time is breakfast served?"
travel_014,chunks/travel_014.mp3,chunk,"Could you arrange a wake-up call?"
travel_015,chunks/travel_015.mp3,chunk,"I'd like to extend my stay"
travel_016,chunks/travel_016.mp3,chunk,"How long does it take to get to...?"
travel_017,chunks/travel_017.mp3,chunk,"Could you drop me off at...?"
travel_018,chunks/travel_018.mp3,chunk,"I'm having trouble with..."
travel_019,chunks/travel_019.mp3,chunk,"Where's the nearest currency exchange?"
travel_020,chunks/travel_020.mp3,chunk,"I need to catch a connecting flight"
tech_001,chunks/tech_001.mp3,chunk,"I'd like to walk you through the specifications"
tech_002,chunks/tech_002.mp3,chunk,"The load capacity is rated at..."
tech_003,chunks/tech_003.mp3,chunk,"This model features a hydraulic system that..."
tech_004,chunks/tech_004.mp3,chunk,"Could you clarify what you mean by...?"
tech_005,chunks/tech_005.mp3,chunk,"Let me check with our engineering team"
tech_006,chunks/tech_006.mp3,chunk,"The delivery timeline would be approximately..."
tech_007,chunks/tech_007.mp3,chunk,"This complies with EU regulations"
tech_008,chunks/tech_008.mp3,chunk,"Would you like me to prepare a detailed quotation?"
tech_009,chunks/tech_009.mp3,chunk,"The chassis is constructed from high-strength steel"
tech_010,chunks/tech_010.mp3,chunk,"What are your requirements in terms of...?"
tech_011,chunks/tech_011.mp3,chunk,"I'll send you the technical drawings"
tech_012,chunks/tech_012.mp3,chunk,"Could we schedule a factory visit?"
tech_013,chunks/tech_013.mp3,chunk,"The turning radius is optimised for..."
tech_014,chunks/tech_014.mp3,chunk,"We can customise this to your specifications"
tech_015,chunks/tech_015.mp3,chunk,"Let me demonstrate how this works"
tech_016,chunks/tech_016.mp3,chunk,"I think there might be a misunderstanding"
tech_017,chunks/tech_017.mp3,chunk,"Let me see if I've understood correctly"
tech_018,chunks/tech_018.mp3,chunk,"I'll look into it and get back to you"
tech_019,chunks/tech_019.mp3,chunk,"Compared to the previous model, this offers..."
tech_020,chunks/tech_020.mp3,chunk,"The warranty covers..."
social_001,chunks/social_001.mp3,chunk,"It's lovely to finally meet you in person"
social_002,chunks/social_002.mp3,chunk,"How was your journey?"
social_003,chunks/social_003.mp3,chunk,"Shall we grab a bite to eat?"
social_004,chunks/social_004.mp3,chunk,"I'll have whatever you're having"
social_005,chunks/social_005.mp3,chunk,"This is on me"
social_006,chunks/social_006.mp3,chunk,"I'm not fussy about food"
social_007,chunks/social_007.mp3,chunk,"Could I get the bill, please?"
social_008,chunks/social_008.mp3,chunk,"What do you do when you're not working?"
social_009,chunks/social_009.mp3,chunk,"I'm afraid I don't drink alcohol"
social_010,chunks/social_010.mp3,chunk,"It's been a pleasure doing business with you"
social_011,chunks/social_011.mp3,chunk,"The weather's been rather unpredictable lately"
social_012,chunks/social_012.mp3,chunk,"I must say, that was absolutely delicious"
social_013,chunks/social_013.mp3,chunk,"Would you mind if we split the bill?"
social_014,chunks/social_014.mp3,chunk,"I couldn't possibly eat another bite"
social_015,chunks/social_015.mp3,chunk,"Let's keep in touch"
social_016,chunks/social_016.mp3,chunk,"I was wondering if you'd like to..."
social_017,chunks/social_017.mp3,chunk,"That sounds absolutely lovely"
social_018,chunks/social_018.mp3,chunk,"Shall we say around seven?"
social_019,chunks/social_019.mp3,chunk,"Could you repeat that, please? I didn't quite catch it"
social_020,chunks/social_020.mp3,chunk,"I really appreciate you taking the time"
business_001,chunks/business_001.mp3,chunk,"We might be able to offer a discount if..."
business_002,chunks/business_002.mp3,chunk,"What sort of budget are you working with?"
business_003,chunks/business_003.mp3,chunk,"I'm writing to follow up on our meeting"
business_004,chunks/business_004.mp3,chunk,"Shall we move on to the next item?"
business_005,chunks/business_005.mp3,chunk,"We're happy to proceed on those terms"
business_006,chunks/business_006.mp3,chunk,"What are your payment terms?"
business_007,chunks/business_007.mp3,chunk,"Please find attached..."
business_008,chunks/business_008.mp3,chunk,"Would it be convenient to schedule a call?"
business_009,chunks/business_009.mp3,chunk,"When would you need this by?"
business_010,chunks/business_010.mp3,chunk,"Just to confirm, we agreed on..."
business_011,chunks/business_011.mp3,chunk,"I apologise for the delay in getting back to you"
business_012,chunks/business_012.mp3,chunk,"Allow me to introduce myself"
business_013,chunks/business_013.mp3,chunk,"I look forward to hearing from you"
business_014,chunks/business_014.mp3,chunk,"I was referred to you by..."
business_015,chunks/business_015.mp3,chunk,"This is a matter of some urgency"
daily_001,chunks/daily_001.mp3,chunk,"I'm just looking, thank you"
daily_002,chunks/daily_002.mp3,chunk,"Would you mind if I...?"
daily_003,chunks/daily_003.mp3,chunk,"I'm afraid I'm not from around here"
daily_004,chunks/daily_004.mp3,chunk,"I'm afraid they're not available at the moment"
daily_005,chunks/daily_005.mp3,chunk,"I'm terribly sorry, I didn't mean to..."
daily_006,chunks/daily_006.mp3,chunk,"Could I have a flat white, please?"
daily_007,chunks/daily_007.mp3,chunk,"I'd rather have... if you don't mind"
daily_008,chunks/daily_008.mp3,chunk,"I'm feeling a bit under the weather"
daily_009,chunks/daily_009.mp3,chunk,"Excuse me, is this the queue for...?"
daily_010,chunks/daily_010.mp3,chunk,"That's very kind of you"
daily_011,chunks/daily_011.mp3,chunk,"Do you mind if I sit here?"
daily_012,chunks/daily_012.mp3,chunk,"Could you give me a hand with this?"
daily_013,chunks/daily_013.mp3,chunk,"Lovely day, isn't it?"
daily_014,chunks/daily_014.mp3,chunk,"It was lovely to see you"
daily_015,chunks/daily_015.mp3,chunk,"I'm afraid I've already got plans"
business_016,chunks/business_016.mp3,chunk,"I think we can find a middle ground"
business_017,chunks/business_017.mp3,chunk,"Could I add something to that?"
business_018,chunks/business_018.mp3,chunk,"Thank you for your time today"
business_019,chunks/business_019.mp3,chunk,"We'd like to propose the following..."
business_020,chunks/business_020.mp3,chunk,"I wanted to touch base regarding..."
daily_016,chunks/daily_016.mp3,chunk,"Is this seat taken?"
daily_017,chunks/daily_017.mp3,chunk,"Do you have this in a different size?"
daily_018,chunks/daily_018.mp3,chunk,"You can't miss it"
daily_019,chunks/daily_019.mp3,chunk,"I really couldn't have done it without you"
daily_020,chunks/daily_020.mp3,chunk,"Take care of yourself"
shadowing_1,shadowing/shadowing_1.mp3,shadowing,"Good morning. I'd like to check in for my flight to Istanbul, please."
shadowing_2,shadowing/shadowing_2.mp3,shadowing,"Could I have a window seat, please? I'd prefer one near the front if possible."
shadowing_3,shadowing/shadowing_3.mp3,shadowing,"I'm afraid I only have hand luggage. Will that fit in the overhead locker?"
shadowing_4,shadowing/shadowing_4.mp3,shadowing,"Excuse me, where can I find the departure gate for flight BA seven two three?"
shadowing_5,shadowing/shadowing_5.mp3,shadowing,"Could you tell me how long it takes to get through security?"
shadowing_6,shadowing/shadowing_6.mp3,shadowing,"I believe my connecting flight has been delayed. What are my options?"
shadowing_7,shadowing/shadowing_7.mp3,shadowing,"I'm here on business. I'll be staying for approximately one week."
shadowing_8,shadowing/shadowing_8.mp3,shadowing,"The purpose of my visit is to attend a trade fair in Birmingham."
shadowing_9,shadowing/shadowing_9.mp3,shadowing,"I'll be staying at the Hilton Hotel in central London."
shadowing_10,shadowing/shadowing_10.mp3,shadowing,"Excuse me, I think there might be a problem with my baggage. It hasn't arrived."
shadowing_11,shadowing/shadowing_11.mp3,shadowing,"Could you please check if my suitcase is on the next flight?"
shadowing_12,shadowing/shadowing_12.mp3,shadowing,"I'd like to hire a car for three days. Do you have anything available?"
shadowing_13,shadowing/shadowing_13.mp3,shadowing,"What's the best way to get to the city centre from here?"
shadowing_14,shadowing/shadowing_14.mp3,shadowing,"Is there a direct train to Manchester, or do I need to change?"
shadowing_15,shadowing/shadowing_15.mp3,shadowing,"Could you recommend a good restaurant near the hotel?"
shadowing_16,shadowing/shadowing_16.mp3,shadowing,"I'd like to book a table for two at eight o'clock, please."
shadowing_17,shadowing/shadowing_17.mp3,shadowing,"Would it be possible to have a late checkout tomorrow?"
shadowing_18,shadowing/shadowing_18.mp3,shadowing,"I'm afraid the air conditioning in my room isn't working properly."
shadowing_19,shadowing/shadowing_19.mp3,shadowing,"Could you call a taxi for me? I need to be at the station by nine."
shadowing_20,shadowing/shadowing_20.mp3,shadowing,"Excuse me, is this seat taken? Would you mind if I sat here?"
shadowing_21,shadowing/shadowing_21.mp3,shadowing,"I need to exchange some currency. Where's the nearest bureau de change?"
shadowing_22,shadowing/shadowing_22.mp3,shadowing,"What time does the museum close? I'd like to visit this afternoon."
shadowing_23,shadowing/shadowing_23.mp3,shadowing,"I seem to have lost my way. Could you point me in the right direction?"
shadowing_24,shadowing/shadowing_24.mp3,shadowing,"Is it within walking distance, or should I take a bus?"
shadowing_25,shadowing/shadowing_25.mp3,shadowing,"Thank you so much for your help. You've been very kind."
shadowing_26,shadowing/shadowing_26.mp3,shadowing,"I'd like to walk you through the specifications of our new semi-trailer."
shadowing_27,shadowing/shadowing_27.mp3,shadowing,"The lead time for this configuration would be approximately eight to ten weeks."
shadowing_28,shadowing/shadowing_28.mp3,shadowing,"As you can see from the specifications, the payload capacity is fourteen tonnes."
shadowing_29,shadowing/shadowing_29.mp3,shadowing,"Let me get back to you on that. I'll need to check with our engineering team."
shadowing_30,shadowing/shadowing_30.mp3,shadowing,"We're looking at approximately three hundred units per month."
shadowing_31,shadowing/shadowing_31.mp3,shadowing,"The chassis is made from high-strength steel for maximum durability."
shadowing_32,shadowing/shadowing_32.mp3,shadowing,"Could you explain the warranty terms in more detail, please?"
shadowing_33,shadowing/shadowing_33.mp3,shadowing,"We offer a comprehensive after-sales service package."
shadowing_34,shadowing/shadowing_34.mp3,shadowing,"I'd be happy to arrange a factory visit for you next month."
shadowing_35,shadowing/shadowing_35.mp3,shadowing,"The fuel consumption has been reduced by fifteen percent compared to the previous model."
shadowing_36,shadowing/shadowing_36.mp3,shadowing,"We've implemented several improvements based on customer feedback."
shadowing_37,shadowing/shadowing_37.mp3,shadowing,"What payment terms would you be looking for on an order of this size?"
shadowing_38,shadowing/shadowing_38.mp3,shadowing,"I'll send you a revised quotation by the end of the week."
shadowing_39,shadowing/shadowing_39.mp3,shadowing,"We'd need a thirty percent deposit to confirm the order."
shadowing_40,shadowing/shadowing_40.mp3,shadowing,"The quality control process involves three separate inspections."
shadowing_41,shadowing/shadowing_41.mp3,shadowing,"Could we schedule a video conference for next Tuesday afternoon?"
shadowing_42,shadowing/shadowing_42.mp3,shadowing,"I'm attaching the technical drawings for your reference."
shadowing_43,shadowing/shadowing_43.mp3,shadowing,"We're confident that this solution will meet your requirements."
shadowing_44,shadowing/shadowing_44.mp3,shadowing,"The prototype should be ready for testing within six weeks."
shadowing_45,shadowing/shadowing_45.mp3,shadowing,"We need to discuss the logistics arrangements before we proceed."
shadowing_46,shadowing/shadowing_46.mp3,shadowing,"I'll prepare a detailed proposal and have it ready by Friday."
shadowing_47,shadowing/shadowing_47.mp3,shadowing,"The contract includes a penalty clause for late delivery."
shadowing_48,shadowing/shadowing_48.mp3,shadowing,"We've been manufacturing trailers for over thirty years."
shadowing_49,shadowing/shadowing_49.mp3,shadowing,"Our annual production capacity is approximately five thousand units."
shadowing_50,shadowing/shadowing_50.mp3,shadowing,"Shall we take a short break and reconvene in fifteen minutes?"
shadowing_51,shadowing/shadowing_51.mp3,shadowing,"Shall we say around seven? That should give us enough time after the meeting."
shadowing_52,shadowing/shadowing_52.mp3,shadowing,"I was wondering if you'd like to join us for dinner this evening."
shadowing_53,shadowing/shadowing_53.mp3,shadowing,"That sounds lovely. I'd be delighted to come along."
shadowing_54,shadowing/shadowing_54.mp3,shadowing,"I'm afraid I'll have to decline. I have another commitment that evening."
shadowing_55,shadowing/shadowing_55.mp3,shadowing,"Would you mind if I invited a colleague to join us?"
shadowing_56,shadowing/shadowing_56.mp3,shadowing,"How was your flight? I hope you weren't too tired after the journey."
shadowing_57,shadowing/shadowing_57.mp3,shadowing,"Is this your first time in England? What do you think of it so far?"
shadowing_58,shadowing/shadowing_58.mp3,shadowing,"The weather has been quite pleasant this week, hasn't it?"
shadowing_59,shadowing/shadowing_59.mp3,shadowing,"I've heard wonderful things about the Lake District. Have you been?"
shadowing_60,shadowing/shadowing_60.mp3,shadowing,"Would you like me to recommend some places to visit while you're here?"
shadowing_61,shadowing/shadowing_61.mp3,shadowing,"Cheers! Here's to a successful partnership."
shadowing_62,shadowing/shadowing_62.mp3,shadowing,"I must say, the food here is absolutely delicious."
shadowing_63,shadowing/shadowing_63.mp3,shadowing,"Could I have the bill, please? We'll split it between us."
shadowing_64,shadowing/shadowing_64.mp3,shadowing,"Please, allow me. This one's on me."
shadowing_65,shadowing/shadowing_65.mp3,shadowing,"That's very kind of you. I'll get the next one then."
shadowing_66,shadowing/shadowing_66.mp3,shadowing,"I really enjoyed our conversation. We should do this again sometime."
shadowing_67,shadowing/shadowing_67.mp3,shadowing,"It was lovely meeting you. Have a safe journey home."
shadowing_68,shadowing/shadowing_68.mp3,shadowing,"I do apologise for being late. The traffic was absolutely dreadful."
shadowing_69,shadowing/shadowing_69.mp3,shadowing,"Not to worry at all. These things happen."
shadowing_70,shadowing/shadowing_70.mp3,shadowing,"I'm terribly sorry, but I didn't quite catch your name."
shadowing_71,shadowing/shadowing_71.mp3,shadowing,"Would you excuse me for a moment? I need to make a quick phone call."
shadowing_72,shadowing/shadowing_72.mp3,shadowing,"I couldn't help but notice you're reading a fascinating book."
shadowing_73,shadowing/shadowing_73.mp3,shadowing,"I'm not entirely sure, but I believe the museum is closed on Mondays."
shadowing_74,shadowing/shadowing_74.mp3,shadowing,"Do you happen to know if there's a good pub nearby?"
shadowing_75,shadowing/shadowing_75.mp3,shadowing,"I'd love to stay longer, but I really must be going."
shadowing_76,shadowing/shadowing_76.mp3,shadowing,"Good morning. A flat white and a croissant, please."
shadowing_77,shadowing/shadowing_77.mp3,shadowing,"Could I have that to take away, please?"
shadowing_78,shadowing/shadowing_78.mp3,shadowing,"Do you have any vegetarian options on the menu?"
shadowing_79,shadowing/shadowing_79.mp3,shadowing,"I'm afraid I'm allergic to nuts. Does this dish contain any?"
shadowing_80,shadowing/shadowing_80.mp3,shadowing,"The soup of the day sounds lovely. I'll have that, please."
shadowing_81,shadowing/shadowing_81.mp3,shadowing,"Excuse me, I think there might be a mistake with my order."
shadowing_82,shadowing/shadowing_82.mp3,shadowing,"Would you mind turning the heating up a bit? It's rather chilly in here."
shadowing_83,shadowing/shadowing_83.mp3,shadowing,"I'm looking for a birthday present for my colleague. Any suggestions?"
shadowing_84,shadowing/shadowing_84.mp3,shadowing,"Do you have this in a larger size? This one's a bit too small."
shadowing_85,shadowing/shadowing_85.mp3,shadowing,"Could I try this on, please? Where are the fitting rooms?"
shadowing_86,shadowing/shadowing_86.mp3,shadowing,"I'll take it. Could you gift wrap it for me, please?"
shadowing_87,shadowing/shadowing_87.mp3,shadowing,"I'm afraid this doesn't fit properly. Would I be able to exchange it?"
shadowing_88,shadowing/shadowing_88.mp3,shadowing,"I'd like to make an appointment to see the doctor, please."
shadowing_89,shadowing/shadowing_89.mp3,shadowing,"I've been feeling under the weather for the past few days."
shadowing_90,shadowing/shadowing_90.mp3,shadowing,"Could you recommend something for a headache, please?"
shadowing_91,shadowing/shadowing_91.mp3,shadowing,"I need to top up my phone. Where can I buy credit?"
shadowing_92,shadowing/shadowing_92.mp3,shadowing,"The Wi-Fi doesn't seem to be working. Could you check for me?"
shadowing_93,shadowing/shadowing_93.mp3,shadowing,"I'm sorry to bother you, but could you help me with something?"
shadowing_94,shadowing/shadowing_94.mp3,shadowing,"That's very helpful. I really appreciate your assistance."
shadowing_95,shadowing/shadowing_95.mp3,shadowing,"I'm running a bit late. I should be there in about fifteen minutes."
shadowing_96,shadowing/shadowing_96.mp3,shadowing,"I've left my umbrella on the train. Is there a lost property office?"
shadowing_97,shadowing/shadowing_97.mp3,shadowing,"Would you be able to keep an eye on my bag while I get a coffee?"
shadowing_98,shadowing/shadowing_98.mp3,shadowing,"I think there may have been a misunderstanding. Let me explain."
shadowing_99,shadowing/shadowing_99.mp3,shadowing,"I'm not quite sure I follow. Could you explain that again?"
shadowing_100,shadowing/shadowing_100.mp3,shadowing,"It's been an absolute pleasure. I look forward to seeing you again soon."
